packet_id,timestamp,src_ip,dst_ip,protocol_name,length,sport,dport,is_tls,protocol,has_payload,anomaly,anomaly_score
196,1499428835.164926,b8:ac:6f:1d:1f:6c,ff:ff:ff:ff:ff:ff,Ethernet,60,0,0,0,0,1,1,0.1395627416546582
197,1499428835.164927,b8:ac:6f:1d:1f:6c,ff:ff:ff:ff:ff:ff,Ethernet,60,0,0,0,0,1,1,0.1395627416546582
198,1499428835.164928,b8:ac:6f:1d:1f:6c,ff:ff:ff:ff:ff:ff,Ethernet,60,0,0,0,0,1,1,0.1395627416546582
199,1499428835.16493,b8:ac:6f:1d:1f:6c,ff:ff:ff:ff:ff:ff,Ethernet,60,0,0,0,0,1,1,0.1395627416546582
200,1499428835.164931,b8:ac:6f:1d:1f:6c,ff:ff:ff:ff:ff:ff,Ethernet,60,0,0,0,0,1,1,0.1395627416546582
201,1499428835.164932,b8:ac:6f:1d:1f:6c,ff:ff:ff:ff:ff:ff,Ethernet,60,0,0,0,0,1,1,0.1395627416546582
202,1499428835.164933,b8:ac:6f:1d:1f:6c,ff:ff:ff:ff:ff:ff,Ethernet,60,0,0,0,0,1,1,0.1395627416546582
203,1499428835.164935,18:66:da:9b:e3:7d,b8:ac:6f:1d:1f:6c,Ethernet,60,0,0,0,0,1,1,0.1395627416546582
204,1499428835.164936,18:66:da:9b:e3:7d,b8:ac:6f:1d:1f:6c,Ethernet,60,0,0,0,0,1,1,0.1395627416546582
205,1499428835.164943,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,Ethernet,110,137,137,0,17,1,1,0.19244235670328336
206,1499428835.16499,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,Ethernet,110,137,137,0,17,1,1,0.19244235670328336
207,1499428835.165169,18:66:da:9b:e3:7d,b8:ac:6f:1d:1f:6c,Ethernet,104,137,137,0,17,1,1,0.18842580884646037
208,1499428835.165172,18:66:da:9b:e3:7d,b8:ac:6f:1d:1f:6c,Ethernet,104,137,137,0,17,1,1,0.18842580884646037
209,1499428835.215632,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,Ethernet,123,49429,53,0,17,1,1,0.0595066256037724
210,1499428835.215636,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,Ethernet,123,49429,53,0,17,1,1,0.0595066256037724
211,1499428835.215812,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,Ethernet,123,65512,53,0,17,1,1,0.015174621793716092
212,1499428835.21586,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,Ethernet,123,65512,53,0,17,1,1,0.015174621793716092
213,1499428835.215873,18:66:da:9b:e3:7d,b8:ac:6f:1d:1f:6c,Ethernet,173,53,49429,0,17,1,1,0.025418468031047636
214,1499428835.215877,18:66:da:9b:e3:7d,b8:ac:6f:1d:1f:6c,Ethernet,173,53,49429,0,17,1,1,0.025418468031047636
215,1499428835.215989,18:66:da:9b:e3:7d,b8:ac:6f:1d:1f:6c,Ethernet,173,53,65512,0,17,1,-1,-0.018241270613001626
216,1499428835.216037,18:66:da:9b:e3:7d,b8:ac:6f:1d:1f:6c,Ethernet,173,53,65512,0,17,1,-1,-0.018241270613001626
217,1499428835.217384,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,Ethernet,74,64531,53,0,17,1,1,0.017485264423818148
218,1499428835.217388,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,Ethernet,74,64531,53,0,17,1,1,0.017485264423818148
219,1499428835.217456,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,Ethernet,74,56588,53,0,17,1,1,0.04906342620599169
220,1499428835.217505,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,Ethernet,74,56588,53,0,17,1,1,0.04906342620599169
221,1499428835.217525,18:66:da:9b:e3:7d,b8:ac:6f:1d:1f:6c,Ethernet,90,53,64531,0,17,1,-1,-0.02730163973407218
222,1499428835.217529,18:66:da:9b:e3:7d,b8:ac:6f:1d:1f:6c,Ethernet,90,53,64531,0,17,1,-1,-0.02730163973407218
223,1499428835.217591,18:66:da:9b:e3:7d,b8:ac:6f:1d:1f:6c,Ethernet,90,53,56588,0,17,1,1,0.004455348858314112
224,1499428835.21764,18:66:da:9b:e3:7d,b8:ac:6f:1d:1f:6c,Ethernet,90,53,56588,0,17,1,1,0.004455348858314112
225,1499428835.23337,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,Ethernet,175,56590,389,0,17,1,1,0.020930092089155417
226,1499428835.233374,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,Ethernet,175,56590,389,0,17,1,1,0.020930092089155417
227,1499428835.233474,18:66:da:9b:e3:7d,b8:ac:6f:1d:1f:6c,Ethernet,177,389,56590,0,17,1,-1,-0.018490780553802266
228,1499428835.233522,18:66:da:9b:e3:7d,b8:ac:6f:1d:1f:6c,Ethernet,177,389,56590,0,17,1,-1,-0.018490780553802266
229,1499428835.233603,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,Ethernet,216,56591,389,0,17,1,1,0.005421431029246193
230,1499428835.233651,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,Ethernet,216,56591,389,0,17,1,1,0.005421431029246193
231,1499428835.233728,18:66:da:9b:e3:7d,b8:ac:6f:1d:1f:6c,Ethernet,177,389,56591,0,17,1,-1,-0.018490780553802266
232,1499428835.233776,18:66:da:9b:e3:7d,b8:ac:6f:1d:1f:6c,Ethernet,177,389,56591,0,17,1,-1,-0.018490780553802266
233,1499428835.337052,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,Ethernet,66,1028,135,0,6,1,1,0.1755215811784026
234,1499428835.337056,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,Ethernet,66,1028,135,0,6,1,1,0.1755215811784026
235,1499428835.337112,18:66:da:9b:e3:7d,b8:ac:6f:1d:1f:6c,Ethernet,66,135,1028,0,6,1,1,0.1624984749069469
236,1499428835.337116,18:66:da:9b:e3:7d,b8:ac:6f:1d:1f:6c,Ethernet,66,135,1028,0,6,1,1,0.1624984749069469
237,1499428835.337117,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,Ethernet,60,1028,135,0,6,1,1,0.17923123735184343
238,1499428835.337166,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,Ethernet,60,1028,135,0,6,1,1,0.17923123735184343
239,1499428835.337745,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,Ethernet,214,1028,135,0,6,1,1,0.14915287196018218
240,1499428835.337748,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,Ethernet,214,1028,135,0,6,1,1,0.14915287196018218
241,1499428835.337814,18:66:da:9b:e3:7d,b8:ac:6f:1d:1f:6c,Ethernet,162,135,1028,0,6,1,1,0.15255271729748593
242,1499428835.337818,18:66:da:9b:e3:7d,b8:ac:6f:1d:1f:6c,Ethernet,162,135,1028,0,6,1,1,0.15255271729748593
243,1499428835.338096,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,Ethernet,222,1028,135,0,6,1,1,0.1496623299543559
244,1499428835.3381,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,Ethernet,222,1028,135,0,6,1,1,0.1496623299543559
245,1499428835.338276,18:66:da:9b:e3:7d,b8:ac:6f:1d:1f:6c,Ethernet,322,135,1028,0,6,1,1,0.13836697099786788
246,1499428835.33828,18:66:da:9b:e3:7d,b8:ac:6f:1d:1f:6c,Ethernet,322,135,1028,0,6,1,1,0.13836697099786788
247,1499428835.338671,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,Ethernet,66,1029,49671,0,6,1,1,0.09730120270856374
248,1499428835.338674,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,Ethernet,66,1029,49671,0,6,1,1,0.09730120270856374
249,1499428835.338727,18:66:da:9b:e3:7d,b8:ac:6f:1d:1f:6c,Ethernet,66,49671,1029,0,6,1,1,0.11993604272425312
250,1499428835.338731,18:66:da:9b:e3:7d,b8:ac:6f:1d:1f:6c,Ethernet,66,49671,1029,0,6,1,1,0.11993604272425312
251,1499428835.338739,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,Ethernet,60,1029,49671,0,6,1,1,0.10174834255357873
252,1499428835.33874,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,Ethernet,60,1029,49671,0,6,1,1,0.10174834255357873
253,1499428835.338788,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,Ethernet,214,1029,49671,0,6,1,1,0.08396873784705006
254,1499428835.338789,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,Ethernet,214,1029,49671,0,6,1,1,0.08396873784705006
255,1499428835.338898,18:66:da:9b:e3:7d,b8:ac:6f:1d:1f:6c,Ethernet,162,49671,1029,0,6,1,1,0.10454794833244457
256,1499428835.338946,18:66:da:9b:e3:7d,b8:ac:6f:1d:1f:6c,Ethernet,162,49671,1029,0,6,1,1,0.10454794833244457
257,1499428835.338998,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,Ethernet,204,1029,49671,0,6,1,1,0.08628661985583408
258,1499428835.339046,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,Ethernet,204,1029,49671,0,6,1,1,0.08628661985583408
259,1499428835.33913,18:66:da:9b:e3:7d,b8:ac:6f:1d:1f:6c,Ethernet,90,49671,1029,0,6,1,1,0.11870248831852331
260,1499428835.339179,18:66:da:9b:e3:7d,b8:ac:6f:1d:1f:6c,Ethernet,90,49671,1029,0,6,1,1,0.11870248831852331
261,1499428835.33947,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,Ethernet,266,1029,49671,0,6,1,1,0.077678634378755
262,1499428835.339474,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,Ethernet,266,1029,49671,0,6,1,1,0.077678634378755
263,1499428835.339999,18:66:da:9b:e3:7d,b8:ac:6f:1d:1f:6c,Ethernet,98,49671,1029,0,6,1,1,0.11593297521150603
264,1499428835.340003,18:66:da:9b:e3:7d,b8:ac:6f:1d:1f:6c,Ethernet,98,49671,1029,0,6,1,1,0.11593297521150603
265,1499428835.340555,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,Ethernet,187,1029,49671,0,6,1,1,0.08715507650634569
266,1499428835.340559,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,Ethernet,187,1029,49671,0,6,1,1,0.08715507650634569
267,1499428835.340613,18:66:da:9b:e3:7d,b8:ac:6f:1d:1f:6c,Ethernet,130,49671,1029,0,6,1,1,0.11192369642411892
268,1499428835.340617,18:66:da:9b:e3:7d,b8:ac:6f:1d:1f:6c,Ethernet,130,49671,1029,0,6,1,1,0.11192369642411892
269,1499428835.340815,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,Ethernet,302,1029,49671,0,6,1,1,0.07500443562091841
270,1499428835.340863,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,Ethernet,302,1029,49671,0,6,1,1,0.07500443562091841
271,1499428835.341008,18:66:da:9b:e3:7d,b8:ac:6f:1d:1f:6c,Ethernet,174,49671,1029,0,6,1,1,0.10313162451142532
272,1499428835.341011,18:66:da:9b:e3:7d,b8:ac:6f:1d:1f:6c,Ethernet,174,49671,1029,0,6,1,1,0.10313162451142532
273,1499428835.342358,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,Ethernet,66,1030,445,0,6,1,1,0.18017318306870844
274,1499428835.342362,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,Ethernet,66,1030,445,0,6,1,1,0.18017318306870844
275,1499428835.342407,18:66:da:9b:e3:7d,b8:ac:6f:1d:1f:6c,Ethernet,66,445,1030,0,6,1,1,0.17146880844501605
276,1499428835.342411,18:66:da:9b:e3:7d,b8:ac:6f:1d:1f:6c,Ethernet,66,445,1030,0,6,1,1,0.17146880844501605
277,1499428835.342424,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,Ethernet,60,1030,445,0,6,1,1,0.18448773521671097
278,1499428835.342426,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,Ethernet,60,1030,445,0,6,1,1,0.18448773521671097
279,1499428835.34251,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,Ethernet,213,1030,445,0,6,1,1,0.15757600766404406
280,1499428835.342558,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,Ethernet,213,1030,445,0,6,1,1,0.15757600766404406
281,1499428835.342803,18:66:da:9b:e3:7d,b8:ac:6f:1d:1f:6c,Ethernet,306,445,1030,0,6,1,1,0.14853134714298866
282,1499428835.342807,18:66:da:9b:e3:7d,b8:ac:6f:1d:1f:6c,Ethernet,306,445,1030,0,6,1,1,0.14853134714298866
283,1499428835.342877,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,Ethernet,162,1030,445,0,6,1,1,0.17119785470313953
284,1499428835.342926,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,Ethernet,162,1030,445,0,6,1,1,0.17119785470313953
285,1499428835.343137,18:66:da:9b:e3:7d,b8:ac:6f:1d:1f:6c,Ethernet,306,445,1030,0,6,1,1,0.14853134714298866
286,1499428835.343141,18:66:da:9b:e3:7d,b8:ac:6f:1d:1f:6c,Ethernet,306,445,1030,0,6,1,1,0.14853134714298866
287,1499428835.357533,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,Ethernet,66,1031,88,0,6,1,1,0.17115563092285435
288,1499428835.35758,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,Ethernet,66,1031,88,0,6,1,1,0.17115563092285435
289,1499428835.357609,18:66:da:9b:e3:7d,b8:ac:6f:1d:1f:6c,Ethernet,66,88,1031,0,6,1,1,0.1622477835066129
290,1499428835.357613,18:66:da:9b:e3:7d,b8:ac:6f:1d:1f:6c,Ethernet,66,88,1031,0,6,1,1,0.1622477835066129
291,1499428835.357629,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,Ethernet,60,1031,88,0,6,1,1,0.1752347572607857
292,1499428835.35763,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,Ethernet,60,1031,88,0,6,1,1,0.1752347572607857
293,1499428835.357632,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,Ethernet,287,1031,88,0,6,1,1,0.13978624344449164
294,1499428835.357634,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,Ethernet,287,1031,88,0,6,1,1,0.13978624344449164
295,1499428835.358064,18:66:da:9b:e3:7d,b8:ac:6f:1d:1f:6c,Ethernet,261,88,1031,0,6,1,1,0.13912600865719804
296,1499428835.358068,18:66:da:9b:e3:7d,b8:ac:6f:1d:1f:6c,Ethernet,261,88,1031,0,6,1,1,0.13912600865719804
297,1499428835.35815,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,Ethernet,60,1031,88,0,6,1,1,0.1752347572607857
298,1499428835.358191,18:66:da:9b:e3:7d,b8:ac:6f:1d:1f:6c,Ethernet,60,88,1031,0,6,1,1,0.16668519629029238
299,1499428835.358199,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,Ethernet,60,1031,88,0,6,1,1,0.1752347572607857
300,1499428835.358239,18:66:da:9b:e3:7d,b8:ac:6f:1d:1f:6c,Ethernet,60,88,1031,0,6,1,1,0.16668519629029238
301,1499428835.35824,18:66:da:9b:e3:7d,b8:ac:6f:1d:1f:6c,Ethernet,60,88,1031,0,6,1,1,0.16668519629029238
302,1499428835.358241,18:66:da:9b:e3:7d,b8:ac:6f:1d:1f:6c,Ethernet,60,88,1031,0,6,1,1,0.16668519629029238
303,1499428835.37463,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,Ethernet,66,1032,88,0,6,1,1,0.17115563092285435
304,1499428835.374633,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,Ethernet,66,1032,88,0,6,1,1,0.17115563092285435
305,1499428835.374671,18:66:da:9b:e3:7d,b8:ac:6f:1d:1f:6c,Ethernet,66,88,1032,0,6,1,1,0.1622477835066129
306,1499428835.374675,18:66:da:9b:e3:7d,b8:ac:6f:1d:1f:6c,Ethernet,66,88,1032,0,6,1,1,0.1622477835066129
307,1499428835.374696,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,Ethernet,60,1032,88,0,6,1,1,0.1752347572607857
308,1499428835.374745,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,Ethernet,60,1032,88,0,6,1,1,0.1752347572607857
309,1499428835.374746,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,Ethernet,367,1032,88,0,6,1,1,0.13004466397586373
310,1499428835.374748,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,Ethernet,367,1032,88,0,6,1,1,0.13004466397586373
311,1499428835.375431,18:66:da:9b:e3:7d,b8:ac:6f:1d:1f:6c,Ethernet,1586,88,1032,0,6,1,1,0.05542682339624072
312,1499428835.375436,18:66:da:9b:e3:7d,b8:ac:6f:1d:1f:6c,Ethernet,1586,88,1032,0,6,1,1,0.05542682339624072
313,1499428835.375506,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,Ethernet,60,1032,88,0,6,1,1,0.1752347572607857
314,1499428835.375509,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,Ethernet,60,1032,88,0,6,1,1,0.1752347572607857
315,1499428835.375511,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,Ethernet,60,1032,88,0,6,1,1,0.1752347572607857
316,1499428835.375512,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,Ethernet,60,1032,88,0,6,1,1,0.1752347572607857
317,1499428835.375521,18:66:da:9b:e3:7d,b8:ac:6f:1d:1f:6c,Ethernet,60,88,1032,0,6,1,1,0.16668519629029238
318,1499428835.37559,18:66:da:9b:e3:7d,b8:ac:6f:1d:1f:6c,Ethernet,60,88,1032,0,6,1,1,0.16668519629029238
319,1499428835.375591,18:66:da:9b:e3:7d,b8:ac:6f:1d:1f:6c,Ethernet,60,88,1032,0,6,1,1,0.16668519629029238
320,1499428835.375592,18:66:da:9b:e3:7d,b8:ac:6f:1d:1f:6c,Ethernet,60,88,1032,0,6,1,1,0.16668519629029238
321,1499428835.385188,b8:ac:6f:1d:1f:6c,ff:ff:ff:ff:ff:ff,Ethernet,60,0,0,0,0,1,1,0.1395627416546582
322,1499428835.385195,b8:ac:6f:1d:1f:6c,ff:ff:ff:ff:ff:ff,Ethernet,60,0,0,0,0,1,1,0.1395627416546582
323,1499428835.385196,b8:ac:6f:1d:1f:6c,ff:ff:ff:ff:ff:ff,Ethernet,60,0,0,0,0,1,1,0.1395627416546582
324,1499428835.385198,b8:ac:6f:1d:1f:6c,ff:ff:ff:ff:ff:ff,Ethernet,60,0,0,0,0,1,1,0.1395627416546582
325,1499428835.385199,b8:ac:6f:1d:1f:6c,ff:ff:ff:ff:ff:ff,Ethernet,60,0,0,0,0,1,1,0.1395627416546582
326,1499428835.385201,b8:ac:6f:1d:1f:6c,ff:ff:ff:ff:ff:ff,Ethernet,60,0,0,0,0,1,1,0.1395627416546582
327,1499428835.385202,b8:ac:6f:1d:1f:6c,ff:ff:ff:ff:ff:ff,Ethernet,60,0,0,0,0,1,1,0.1395627416546582
328,1499428835.385203,b8:ac:6f:1d:1f:6c,ff:ff:ff:ff:ff:ff,Ethernet,60,0,0,0,0,1,1,0.1395627416546582
329,1499428835.385205,b8:ac:6f:1d:1f:6c,ff:ff:ff:ff:ff:ff,Ethernet,60,0,0,0,0,1,1,0.1395627416546582
330,1499428835.385206,b8:ac:6f:1d:1f:6c,ff:ff:ff:ff:ff:ff,Ethernet,60,0,0,0,0,1,1,0.1395627416546582
331,1499428835.385207,b8:ac:6f:1d:1f:6c,ff:ff:ff:ff:ff:ff,Ethernet,60,0,0,0,0,1,1,0.1395627416546582
332,1499428835.385719,00:c1:b1:14:eb:31,b8:ac:6f:1d:1f:6c,Ethernet,60,0,0,0,0,1,1,0.1395627416546582
333,1499428835.387229,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,Ethernet,113,62625,53,0,17,1,1,0.0326575918780585
334,1499428835.387232,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,Ethernet,113,62625,53,0,17,1,1,0.0326575918780585
335,1499428835.387423,18:66:da:9b:e3:7d,b8:ac:6f:1d:1f:6c,Ethernet,163,53,62625,0,17,1,-1,-0.0033262365535549065
336,1499428835.387427,18:66:da:9b:e3:7d,b8:ac:6f:1d:1f:6c,Ethernet,163,53,62625,0,17,1,-1,-0.0033262365535549065
337,1499428835.387853,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,Ethernet,175,62626,389,0,17,1,1,0.0029805036018176745
338,1499428835.387857,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,Ethernet,175,62626,389,0,17,1,1,0.0029805036018176745
339,1499428835.387971,18:66:da:9b:e3:7d,b8:ac:6f:1d:1f:6c,Ethernet,177,389,62626,0,17,1,-1,-0.03994437030439235
340,1499428835.387974,18:66:da:9b:e3:7d,b8:ac:6f:1d:1f:6c,Ethernet,177,389,62626,0,17,1,-1,-0.03994437030439235
341,1499428835.416115,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,Ethernet,66,1033,88,0,6,1,1,0.17115563092285435
342,1499428835.416119,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,Ethernet,66,1033,88,0,6,1,1,0.17115563092285435
343,1499428835.416156,18:66:da:9b:e3:7d,b8:ac:6f:1d:1f:6c,Ethernet,66,88,1033,0,6,1,1,0.16391346771200638
344,1499428835.41616,18:66:da:9b:e3:7d,b8:ac:6f:1d:1f:6c,Ethernet,66,88,1033,0,6,1,1,0.16391346771200638
345,1499428835.416181,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,Ethernet,60,1033,88,0,6,1,1,0.1752347572607857
346,1499428835.41623,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,Ethernet,60,1033,88,0,6,1,1,0.1752347572607857
347,1499428835.416233,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,Ethernet,1606,1033,88,0,6,1,1,0.030539021254921028
348,1499428835.41627,18:66:da:9b:e3:7d,b8:ac:6f:1d:1f:6c,Ethernet,60,88,1033,0,6,1,1,0.16833310667906343
349,1499428835.41628,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,Ethernet,1606,1033,88,0,6,1,1,0.030539021254921028
350,1499428835.416319,18:66:da:9b:e3:7d,b8:ac:6f:1d:1f:6c,Ethernet,60,88,1033,0,6,1,1,0.16833310667906343
351,1499428835.417143,18:66:da:9b:e3:7d,b8:ac:6f:1d:1f:6c,Ethernet,1572,88,1033,0,6,1,1,0.06118204672222449
352,1499428835.417148,18:66:da:9b:e3:7d,b8:ac:6f:1d:1f:6c,Ethernet,1572,88,1033,0,6,1,1,0.06118204672222449
353,1499428835.417167,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,Ethernet,60,1033,88,0,6,1,1,0.1752347572607857
354,1499428835.41717,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,Ethernet,60,1033,88,0,6,1,1,0.1752347572607857
355,1499428835.417171,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,Ethernet,60,1033,88,0,6,1,1,0.1752347572607857
356,1499428835.417173,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,Ethernet,60,1033,88,0,6,1,1,0.1752347572607857
357,1499428835.417208,18:66:da:9b:e3:7d,b8:ac:6f:1d:1f:6c,Ethernet,60,88,1033,0,6,1,1,0.16833310667906343
358,1499428835.417209,18:66:da:9b:e3:7d,b8:ac:6f:1d:1f:6c,Ethernet,60,88,1033,0,6,1,1,0.16833310667906343
359,1499428835.41721,18:66:da:9b:e3:7d,b8:ac:6f:1d:1f:6c,Ethernet,60,88,1033,0,6,1,1,0.16833310667906343
360,1499428835.417211,18:66:da:9b:e3:7d,b8:ac:6f:1d:1f:6c,Ethernet,60,88,1033,0,6,1,1,0.16833310667906343
361,1499428835.417351,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,Ethernet,66,1034,88,0,6,1,1,0.17115563092285435
362,1499428835.417394,18:66:da:9b:e3:7d,b8:ac:6f:1d:1f:6c,Ethernet,66,88,1034,0,6,1,1,0.16391346771200638
363,1499428835.4174,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,Ethernet,66,1034,88,0,6,1,1,0.17115563092285435
364,1499428835.417449,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,Ethernet,60,1034,88,0,6,1,1,0.1752347572607857
365,1499428835.41745,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,Ethernet,60,1034,88,0,6,1,1,0.1752347572607857
366,1499428835.417463,18:66:da:9b:e3:7d,b8:ac:6f:1d:1f:6c,Ethernet,66,88,1034,0,6,1,1,0.16391346771200638
367,1499428835.417498,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,Ethernet,1451,1034,88,0,6,1,1,0.047934962338542886
368,1499428835.4175,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,Ethernet,1451,1034,88,0,6,1,1,0.047934962338542886
369,1499428835.417775,18:66:da:9b:e3:7d,b8:ac:6f:1d:1f:6c,Ethernet,1464,88,1034,0,6,1,1,0.07635207386561438
370,1499428835.417821,18:66:da:9b:e3:7d,b8:ac:6f:1d:1f:6c,Ethernet,1464,88,1034,0,6,1,1,0.07635207386561438
371,1499428835.417866,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,Ethernet,60,1034,88,0,6,1,1,0.1752347572607857
372,1499428835.417897,18:66:da:9b:e3:7d,b8:ac:6f:1d:1f:6c,Ethernet,60,88,1034,0,6,1,1,0.16833310667906343
373,1499428835.417915,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,Ethernet,60,1034,88,0,6,1,1,0.1752347572607857
374,1499428835.418083,18:66:da:9b:e3:7d,b8:ac:6f:1d:1f:6c,Ethernet,60,88,1034,0,6,1,1,0.16833310667906343
375,1499428835.418084,18:66:da:9b:e3:7d,b8:ac:6f:1d:1f:6c,Ethernet,60,88,1034,0,6,1,1,0.16833310667906343
376,1499428835.418085,18:66:da:9b:e3:7d,b8:ac:6f:1d:1f:6c,Ethernet,60,88,1034,0,6,1,1,0.16833310667906343
377,1499428835.418357,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,Ethernet,1514,1030,445,0,6,1,1,0.05657096590025612
378,1499428835.418363,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,Ethernet,3126,1030,445,0,6,1,-1,-0.033094498692593954
379,1499428835.418367,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,Ethernet,1666,1030,445,0,6,1,1,0.030336183443988696
380,1499428835.418411,18:66:da:9b:e3:7d,b8:ac:6f:1d:1f:6c,Ethernet,60,445,1030,0,6,1,1,0.1739290532096051
381,1499428835.418415,18:66:da:9b:e3:7d,b8:ac:6f:1d:1f:6c,Ethernet,60,445,1030,0,6,1,1,0.1739290532096051
382,1499428835.419146,18:66:da:9b:e3:7d,b8:ac:6f:1d:1f:6c,Ethernet,314,445,1030,0,6,1,1,0.14853134714298866
383,1499428835.41915,18:66:da:9b:e3:7d,b8:ac:6f:1d:1f:6c,Ethernet,314,445,1030,0,6,1,1,0.14853134714298866
384,1499428835.419394,b8:ac:6f:1d:1f:6c,18:66:da:9b:e3:7d,Ethernet,172,1030,445,0,6,1,1,0.16783842925309667
